id,date,store_nbr,family,sales,onpromotion
27432,2013-01-16,29,DELI,0.0,0
27433,2013-01-16,29,EGGS,0.0,0
27434,2013-01-16,29,FROZEN FOODS,0.0,0
27435,2013-01-16,29,GROCERY I,0.0,0
27436,2013-01-16,29,GROCERY II,0.0,0
27437,2013-01-16,29,HARDWARE,0.0,0
27438,2013-01-16,29,HOME AND KITCHEN I,0.0,0
27439,2013-01-16,29,HOME AND KITCHEN II,0.0,0
27440,2013-01-16,29,HOME APPLIANCES,0.0,0
27441,2013-01-16,29,HOME CARE,0.0,0
27442,2013-01-16,29,LADIESWEAR,0.0,0
27443,2013-01-16,29,LAWN AND GARDEN,0.0,0
27444,2013-01-16,29,LINGERIE,0.0,0
27445,2013-01-16,29,"LIQUOR,WINE,BEER",0.0,0
27446,2013-01-16,29,MAGAZINES,0.0,0
27447,2013-01-16,29,MEATS,0.0,0
27448,2013-01-16,29,PERSONAL CARE,0.0,0
27449,2013-01-16,29,PET SUPPLIES,0.0,0
27450,2013-01-16,29,PLAYERS AND ELECTRONICS,0.0,0
27451,2013-01-16,29,POULTRY,0.0,0
27452,2013-01-16,29,PREPARED FOODS,0.0,0
27453,2013-01-16,29,PRODUCE,0.0,0
27454,2013-01-16,29,SCHOOL AND OFFICE SUPPLIES,0.0,0
27455,2013-01-16,29,SEAFOOD,0.0,0
27456,2013-01-16,3,AUTOMOTIVE,3.0,0
27457,2013-01-16,3,BABY CARE,0.0,0
27458,2013-01-16,3,BEAUTY,6.0,0
27459,2013-01-16,3,BEVERAGES,3391.0,0
27460,2013-01-16,3,BOOKS,0.0,0
27461,2013-01-16,3,BREAD/BAKERY,801.322,0
27462,2013-01-16,3,CELEBRATION,0.0,0
27463,2013-01-16,3,CLEANING,2229.0,0
27464,2013-01-16,3,DAIRY,1238.0,0
27465,2013-01-16,3,DELI,320.34,0
27466,2013-01-16,3,EGGS,485.0,0
27467,2013-01-16,3,FROZEN FOODS,243.33,0
27468,2013-01-16,3,GROCERY I,5863.0,0
27469,2013-01-16,3,GROCERY II,42.0,0
27470,2013-01-16,3,HARDWARE,5.0,0
27471,2013-01-16,3,HOME AND KITCHEN I,0.0,0
27472,2013-01-16,3,HOME AND KITCHEN II,0.0,0
27473,2013-01-16,3,HOME APPLIANCES,0.0,0
27474,2013-01-16,3,HOME CARE,0.0,0
27475,2013-01-16,3,LADIESWEAR,0.0,0
27476,2013-01-16,3,LAWN AND GARDEN,15.0,0
27477,2013-01-16,3,LINGERIE,37.0,0
27478,2013-01-16,3,"LIQUOR,WINE,BEER",123.0,0
27479,2013-01-16,3,MAGAZINES,0.0,0
27480,2013-01-16,3,MEATS,722.673,0
27481,2013-01-16,3,PERSONAL CARE,420.0,0
27482,2013-01-16,3,PET SUPPLIES,0.0,0
27483,2013-01-16,3,PLAYERS AND ELECTRONICS,0.0,0
27484,2013-01-16,3,POULTRY,498.844,0
27485,2013-01-16,3,PREPARED FOODS,317.265,0
27486,2013-01-16,3,PRODUCE,0.0,0
27487,2013-01-16,3,SCHOOL AND OFFICE SUPPLIES,0.0,0
27488,2013-01-16,3,SEAFOOD,127.344,0
27489,2013-01-16,30,AUTOMOTIVE,0.0,0
27490,2013-01-16,30,BABY CARE,0.0,0
27491,2013-01-16,30,BEAUTY,0.0,0
27492,2013-01-16,30,BEVERAGES,177.0,0
27493,2013-01-16,30,BOOKS,0.0,0
27494,2013-01-16,30,BREAD/BAKERY,86.0,0
27495,2013-01-16,30,CELEBRATION,0.0,0
27496,2013-01-16,30,CLEANING,382.0,0
27497,2013-01-16,30,DAIRY,87.0,0
27498,2013-01-16,30,DELI,51.0,0
27499,2013-01-16,30,EGGS,44.0,0
27500,2013-01-16,30,FROZEN FOODS,6.0,0
27501,2013-01-16,30,GROCERY I,1006.0,0
27502,2013-01-16,30,GROCERY II,5.0,0
27503,2013-01-16,30,HARDWARE,1.0,0
27504,2013-01-16,30,HOME AND KITCHEN I,0.0,0
27505,2013-01-16,30,HOME AND KITCHEN II,0.0,0
27506,2013-01-16,30,HOME APPLIANCES,0.0,0
27507,2013-01-16,30,HOME CARE,0.0,0
27508,2013-01-16,30,LADIESWEAR,0.0,0
27509,2013-01-16,30,LAWN AND GARDEN,0.0,0
27510,2013-01-16,30,LINGERIE,4.0,0
27511,2013-01-16,30,"LIQUOR,WINE,BEER",41.0,0
27512,2013-01-16,30,MAGAZINES,0.0,0
27513,2013-01-16,30,MEATS,48.423,0
27514,2013-01-16,30,PERSONAL CARE,73.0,0
27515,2013-01-16,30,PET SUPPLIES,0.0,0
27516,2013-01-16,30,PLAYERS AND ELECTRONICS,0.0,0
27517,2013-01-16,30,POULTRY,49.523,0
27518,2013-01-16,30,PREPARED FOODS,23.0,0
27519,2013-01-16,30,PRODUCE,0.0,0
27520,2013-01-16,30,SCHOOL AND OFFICE SUPPLIES,0.0,0
27521,2013-01-16,30,SEAFOOD,3.0,0
27522,2013-01-16,31,AUTOMOTIVE,0.0,0
27523,2013-01-16,31,BABY CARE,0.0,0
27524,2013-01-16,31,BEAUTY,1.0,0
27525,2013-01-16,31,BEVERAGES,645.0,0
27526,2013-01-16,31,BOOKS,0.0,0
27527,2013-01-16,31,BREAD/BAKERY,283.0,0
27528,2013-01-16,31,CELEBRATION,0.0,0
27529,2013-01-16,31,CLEANING,644.0,0
27530,2013-01-16,31,DAIRY,150.0,0
27531,2013-01-16,31,DELI,109.715004,0
27532,2013-01-16,31,EGGS,37.0,0
27533,2013-01-16,31,FROZEN FOODS,1.073,0
27534,2013-01-16,31,GROCERY I,1718.0,0
27535,2013-01-16,31,GROCERY II,4.0,0
27536,2013-01-16,31,HARDWARE,0.0,0
27537,2013-01-16,31,HOME AND KITCHEN I,0.0,0
27538,2013-01-16,31,HOME AND KITCHEN II,0.0,0
27539,2013-01-16,31,HOME APPLIANCES,1.0,0
27540,2013-01-16,31,HOME CARE,0.0,0
27541,2013-01-16,31,LADIESWEAR,0.0,0
27542,2013-01-16,31,LAWN AND GARDEN,0.0,0
27543,2013-01-16,31,LINGERIE,0.0,0
27544,2013-01-16,31,"LIQUOR,WINE,BEER",35.0,0
27545,2013-01-16,31,MAGAZINES,0.0,0
27546,2013-01-16,31,MEATS,143.826,0
27547,2013-01-16,31,PERSONAL CARE,140.0,0
27548,2013-01-16,31,PET SUPPLIES,0.0,0
27549,2013-01-16,31,PLAYERS AND ELECTRONICS,0.0,0
27550,2013-01-16,31,POULTRY,87.044,0
27551,2013-01-16,31,PREPARED FOODS,22.0,0
27552,2013-01-16,31,PRODUCE,0.0,0
27553,2013-01-16,31,SCHOOL AND OFFICE SUPPLIES,0.0,0
27554,2013-01-16,31,SEAFOOD,4.0,0
27555,2013-01-16,32,AUTOMOTIVE,6.0,0
27556,2013-01-16,32,BABY CARE,0.0,0
27557,2013-01-16,32,BEAUTY,1.0,0
27558,2013-01-16,32,BEVERAGES,126.0,0
27559,2013-01-16,32,BOOKS,0.0,0
27560,2013-01-16,32,BREAD/BAKERY,22.0,0
27561,2013-01-16,32,CELEBRATION,0.0,0
27562,2013-01-16,32,CLEANING,376.0,0
27563,2013-01-16,32,DAIRY,46.0,0
27564,2013-01-16,32,DELI,56.0,0
27565,2013-01-16,32,EGGS,22.0,0
27566,2013-01-16,32,FROZEN FOODS,7.0,0
27567,2013-01-16,32,GROCERY I,919.0,0
27568,2013-01-16,32,GROCERY II,0.0,0
27569,2013-01-16,32,HARDWARE,0.0,0
27570,2013-01-16,32,HOME AND KITCHEN I,0.0,0
27571,2013-01-16,32,HOME AND KITCHEN II,0.0,0
27572,2013-01-16,32,HOME APPLIANCES,0.0,0
27573,2013-01-16,32,HOME CARE,0.0,0
27574,2013-01-16,32,LADIESWEAR,0.0,0
27575,2013-01-16,32,LAWN AND GARDEN,0.0,0
27576,2013-01-16,32,LINGERIE,2.0,0
27577,2013-01-16,32,"LIQUOR,WINE,BEER",1.0,0
27578,2013-01-16,32,MAGAZINES,0.0,0
27579,2013-01-16,32,MEATS,72.649,0
27580,2013-01-16,32,PERSONAL CARE,101.0,0
27581,2013-01-16,32,PET SUPPLIES,0.0,0
27582,2013-01-16,32,PLAYERS AND ELECTRONICS,0.0,0
27583,2013-01-16,32,POULTRY,60.612,0
27584,2013-01-16,32,PREPARED FOODS,13.0,0
27585,2013-01-16,32,PRODUCE,0.0,0
27586,2013-01-16,32,SCHOOL AND OFFICE SUPPLIES,0.0,0
27587,2013-01-16,32,SEAFOOD,1.0,0
27588,2013-01-16,33,AUTOMOTIVE,3.0,0
27589,2013-01-16,33,BABY CARE,0.0,0
27590,2013-01-16,33,BEAUTY,0.0,0
27591,2013-01-16,33,BEVERAGES,571.0,0
27592,2013-01-16,33,BOOKS,0.0,0
27593,2013-01-16,33,BREAD/BAKERY,240.0,0
27594,2013-01-16,33,CELEBRATION,0.0,0
27595,2013-01-16,33,CLEANING,821.0,0
27596,2013-01-16,33,DAIRY,142.0,0
27597,2013-01-16,33,DELI,131.0,0
27598,2013-01-16,33,EGGS,80.0,0
27599,2013-01-16,33,FROZEN FOODS,25.015999,0
27600,2013-01-16,33,GROCERY I,2097.0,0
27601,2013-01-16,33,GROCERY II,7.0,0
27602,2013-01-16,33,HARDWARE,0.0,0
27603,2013-01-16,33,HOME AND KITCHEN I,0.0,0
27604,2013-01-16,33,HOME AND KITCHEN II,0.0,0
27605,2013-01-16,33,HOME APPLIANCES,0.0,0
27606,2013-01-16,33,HOME CARE,0.0,0
27607,2013-01-16,33,LADIESWEAR,0.0,0
27608,2013-01-16,33,LAWN AND GARDEN,0.0,0
27609,2013-01-16,33,LINGERIE,8.0,0
27610,2013-01-16,33,"LIQUOR,WINE,BEER",35.0,0
27611,2013-01-16,33,MAGAZINES,0.0,0
27612,2013-01-16,33,MEATS,170.089,0
27613,2013-01-16,33,PERSONAL CARE,226.0,0
27614,2013-01-16,33,PET SUPPLIES,0.0,0
27615,2013-01-16,33,PLAYERS AND ELECTRONICS,0.0,0
27616,2013-01-16,33,POULTRY,93.0,0
27617,2013-01-16,33,PREPARED FOODS,37.0,0
27618,2013-01-16,33,PRODUCE,0.0,0
27619,2013-01-16,33,SCHOOL AND OFFICE SUPPLIES,0.0,0
27620,2013-01-16,33,SEAFOOD,2.0,0
27621,2013-01-16,34,AUTOMOTIVE,0.0,0
27622,2013-01-16,34,BABY CARE,0.0,0
27623,2013-01-16,34,BEAUTY,1.0,0
27624,2013-01-16,34,BEVERAGES,647.0,0
27625,2013-01-16,34,BOOKS,0.0,0
27626,2013-01-16,34,BREAD/BAKERY,623.0,0
27627,2013-01-16,34,CELEBRATION,0.0,0
27628,2013-01-16,34,CLEANING,809.0,0
27629,2013-01-16,34,DAIRY,178.0,0
27630,2013-01-16,34,DELI,256.749,0
27631,2013-01-16,34,EGGS,56.0,0
27632,2013-01-16,34,FROZEN FOODS,12.395,0
27633,2013-01-16,34,GROCERY I,2492.0,0
27634,2013-01-16,34,GROCERY II,5.0,0
27635,2013-01-16,34,HARDWARE,1.0,0
27636,2013-01-16,34,HOME AND KITCHEN I,0.0,0
27637,2013-01-16,34,HOME AND KITCHEN II,0.0,0
27638,2013-01-16,34,HOME APPLIANCES,0.0,0
27639,2013-01-16,34,HOME CARE,0.0,0
27640,2013-01-16,34,LADIESWEAR,0.0,0
27641,2013-01-16,34,LAWN AND GARDEN,0.0,0
27642,2013-01-16,34,LINGERIE,17.0,0
27643,2013-01-16,34,"LIQUOR,WINE,BEER",15.0,0
27644,2013-01-16,34,MAGAZINES,0.0,0
27645,2013-01-16,34,MEATS,195.024,0
27646,2013-01-16,34,PERSONAL CARE,341.0,0
27647,2013-01-16,34,PET SUPPLIES,0.0,0
27648,2013-01-16,34,PLAYERS AND ELECTRONICS,0.0,0
27649,2013-01-16,34,POULTRY,85.434,0
27650,2013-01-16,34,PREPARED FOODS,39.0,0
27651,2013-01-16,34,PRODUCE,0.0,0
27652,2013-01-16,34,SCHOOL AND OFFICE SUPPLIES,0.0,0
27653,2013-01-16,34,SEAFOOD,1.0,0
27654,2013-01-16,35,AUTOMOTIVE,0.0,0
27655,2013-01-16,35,BABY CARE,0.0,0
27656,2013-01-16,35,BEAUTY,0.0,0
27657,2013-01-16,35,BEVERAGES,342.0,0
27658,2013-01-16,35,BOOKS,0.0,0
27659,2013-01-16,35,BREAD/BAKERY,79.0,0
27660,2013-01-16,35,CELEBRATION,0.0,0
27661,2013-01-16,35,CLEANING,365.0,0
27662,2013-01-16,35,DAIRY,52.0,0
27663,2013-01-16,35,DELI,42.0,0
27664,2013-01-16,35,EGGS,26.0,0
27665,2013-01-16,35,FROZEN FOODS,7.0,0
27666,2013-01-16,35,GROCERY I,1060.0,0
27667,2013-01-16,35,GROCERY II,3.0,0
27668,2013-01-16,35,HARDWARE,1.0,0
27669,2013-01-16,35,HOME AND KITCHEN I,0.0,0
27670,2013-01-16,35,HOME AND KITCHEN II,0.0,0
27671,2013-01-16,35,HOME APPLIANCES,0.0,0
27672,2013-01-16,35,HOME CARE,0.0,0
27673,2013-01-16,35,LADIESWEAR,0.0,0
27674,2013-01-16,35,LAWN AND GARDEN,0.0,0
27675,2013-01-16,35,LINGERIE,0.0,0
27676,2013-01-16,35,"LIQUOR,WINE,BEER",19.0,0
27677,2013-01-16,35,MAGAZINES,0.0,0
27678,2013-01-16,35,MEATS,67.0,0
27679,2013-01-16,35,PERSONAL CARE,75.0,0
27680,2013-01-16,35,PET SUPPLIES,0.0,0
27681,2013-01-16,35,PLAYERS AND ELECTRONICS,0.0,0
27682,2013-01-16,35,POULTRY,21.956001,0
27683,2013-01-16,35,PREPARED FOODS,9.0,0
27684,2013-01-16,35,PRODUCE,0.0,0
27685,2013-01-16,35,SCHOOL AND OFFICE SUPPLIES,0.0,0
27686,2013-01-16,35,SEAFOOD,0.0,0
27687,2013-01-16,36,AUTOMOTIVE,0.0,0
27688,2013-01-16,36,BABY CARE,0.0,0
27689,2013-01-16,36,BEAUTY,0.0,0
27690,2013-01-16,36,BEVERAGES,0.0,0
27691,2013-01-16,36,BOOKS,0.0,0
27692,2013-01-16,36,BREAD/BAKERY,0.0,0
27693,2013-01-16,36,CELEBRATION,0.0,0
27694,2013-01-16,36,CLEANING,0.0,0
27695,2013-01-16,36,DAIRY,0.0,0
27696,2013-01-16,36,DELI,0.0,0
27697,2013-01-16,36,EGGS,0.0,0
27698,2013-01-16,36,FROZEN FOODS,0.0,0
27699,2013-01-16,36,GROCERY I,0.0,0
27700,2013-01-16,36,GROCERY II,0.0,0
27701,2013-01-16,36,HARDWARE,0.0,0
27702,2013-01-16,36,HOME AND KITCHEN I,0.0,0
27703,2013-01-16,36,HOME AND KITCHEN II,0.0,0
27704,2013-01-16,36,HOME APPLIANCES,0.0,0
27705,2013-01-16,36,HOME CARE,0.0,0
27706,2013-01-16,36,LADIESWEAR,0.0,0
27707,2013-01-16,36,LAWN AND GARDEN,0.0,0
27708,2013-01-16,36,LINGERIE,0.0,0
27709,2013-01-16,36,"LIQUOR,WINE,BEER",0.0,0
27710,2013-01-16,36,MAGAZINES,0.0,0
27711,2013-01-16,36,MEATS,0.0,0
27712,2013-01-16,36,PERSONAL CARE,0.0,0
27713,2013-01-16,36,PET SUPPLIES,0.0,0
27714,2013-01-16,36,PLAYERS AND ELECTRONICS,0.0,0
27715,2013-01-16,36,POULTRY,0.0,0
27716,2013-01-16,36,PREPARED FOODS,0.0,0
27717,2013-01-16,36,PRODUCE,0.0,0
27718,2013-01-16,36,SCHOOL AND OFFICE SUPPLIES,0.0,0
27719,2013-01-16,36,SEAFOOD,0.0,0
27720,2013-01-16,37,AUTOMOTIVE,4.0,0
27721,2013-01-16,37,BABY CARE,0.0,0
27722,2013-01-16,37,BEAUTY,2.0,0
27723,2013-01-16,37,BEVERAGES,923.0,0
27724,2013-01-16,37,BOOKS,0.0,0
27725,2013-01-16,37,BREAD/BAKERY,489.326,0
27726,2013-01-16,37,CELEBRATION,0.0,0
27727,2013-01-16,37,CLEANING,1419.0,0
27728,2013-01-16,37,DAIRY,573.0,0
27729,2013-01-16,37,DELI,130.405,0
27730,2013-01-16,37,EGGS,184.0,0
27731,2013-01-16,37,FROZEN FOODS,126.0,0
27732,2013-01-16,37,GROCERY I,3544.0,0
27733,2013-01-16,37,GROCERY II,43.0,0
27734,2013-01-16,37,HARDWARE,6.0,0
27735,2013-01-16,37,HOME AND KITCHEN I,0.0,0
27736,2013-01-16,37,HOME AND KITCHEN II,0.0,0
27737,2013-01-16,37,HOME APPLIANCES,0.0,0
27738,2013-01-16,37,HOME CARE,0.0,0
27739,2013-01-16,37,LADIESWEAR,0.0,0
27740,2013-01-16,37,LAWN AND GARDEN,7.0,0
27741,2013-01-16,37,LINGERIE,12.0,0
27742,2013-01-16,37,"LIQUOR,WINE,BEER",77.0,0
27743,2013-01-16,37,MAGAZINES,0.0,0
27744,2013-01-16,37,MEATS,286.466,0
27745,2013-01-16,37,PERSONAL CARE,284.0,0
27746,2013-01-16,37,PET SUPPLIES,0.0,0
27747,2013-01-16,37,PLAYERS AND ELECTRONICS,0.0,0
27748,2013-01-16,37,POULTRY,126.759995,0
27749,2013-01-16,37,PREPARED FOODS,175.411,0
27750,2013-01-16,37,PRODUCE,0.0,0
27751,2013-01-16,37,SCHOOL AND OFFICE SUPPLIES,0.0,0
27752,2013-01-16,37,SEAFOOD,17.5,0
27753,2013-01-16,38,AUTOMOTIVE,2.0,0
27754,2013-01-16,38,BABY CARE,0.0,0
27755,2013-01-16,38,BEAUTY,0.0,0
27756,2013-01-16,38,BEVERAGES,521.0,0
27757,2013-01-16,38,BOOKS,0.0,0
27758,2013-01-16,38,BREAD/BAKERY,447.714,0
27759,2013-01-16,38,CELEBRATION,0.0,0
27760,2013-01-16,38,CLEANING,740.0,0
27761,2013-01-16,38,DAIRY,525.0,0
27762,2013-01-16,38,DELI,134.046,0
27763,2013-01-16,38,EGGS,111.0,0
27764,2013-01-16,38,FROZEN FOODS,133.114,0
27765,2013-01-16,38,GROCERY I,2329.0,0
27766,2013-01-16,38,GROCERY II,14.0,0
27767,2013-01-16,38,HARDWARE,0.0,0
27768,2013-01-16,38,HOME AND KITCHEN I,0.0,0
27769,2013-01-16,38,HOME AND KITCHEN II,0.0,0
27770,2013-01-16,38,HOME APPLIANCES,0.0,0
27771,2013-01-16,38,HOME CARE,0.0,0
27772,2013-01-16,38,LADIESWEAR,0.0,0
27773,2013-01-16,38,LAWN AND GARDEN,6.0,0
27774,2013-01-16,38,LINGERIE,28.0,0
27775,2013-01-16,38,"LIQUOR,WINE,BEER",45.0,0
27776,2013-01-16,38,MAGAZINES,0.0,0
27777,2013-01-16,38,MEATS,154.461,0
27778,2013-01-16,38,PERSONAL CARE,202.0,0
27779,2013-01-16,38,PET SUPPLIES,0.0,0
27780,2013-01-16,38,PLAYERS AND ELECTRONICS,0.0,0
27781,2013-01-16,38,POULTRY,85.422,0
27782,2013-01-16,38,PREPARED FOODS,175.617,0
27783,2013-01-16,38,PRODUCE,0.0,0
27784,2013-01-16,38,SCHOOL AND OFFICE SUPPLIES,0.0,0
27785,2013-01-16,38,SEAFOOD,28.348,0
27786,2013-01-16,39,AUTOMOTIVE,9.0,0
27787,2013-01-16,39,BABY CARE,0.0,0
27788,2013-01-16,39,BEAUTY,0.0,0
27789,2013-01-16,39,BEVERAGES,557.0,0
27790,2013-01-16,39,BOOKS,0.0,0
27791,2013-01-16,39,BREAD/BAKERY,576.0,0
27792,2013-01-16,39,CELEBRATION,0.0,0
27793,2013-01-16,39,CLEANING,701.0,0
27794,2013-01-16,39,DAIRY,136.0,0
27795,2013-01-16,39,DELI,86.202,0
27796,2013-01-16,39,EGGS,65.0,0
27797,2013-01-16,39,FROZEN FOODS,26.0,0
27798,2013-01-16,39,GROCERY I,1945.0,0
27799,2013-01-16,39,GROCERY II,9.0,0
27800,2013-01-16,39,HARDWARE,3.0,0
27801,2013-01-16,39,HOME AND KITCHEN I,0.0,0
27802,2013-01-16,39,HOME AND KITCHEN II,0.0,0
27803,2013-01-16,39,HOME APPLIANCES,0.0,0
27804,2013-01-16,39,HOME CARE,0.0,0
27805,2013-01-16,39,LADIESWEAR,0.0,0
27806,2013-01-16,39,LAWN AND GARDEN,1.0,0
27807,2013-01-16,39,LINGERIE,3.0,0
27808,2013-01-16,39,"LIQUOR,WINE,BEER",71.0,0
27809,2013-01-16,39,MAGAZINES,0.0,0
27810,2013-01-16,39,MEATS,95.316,0
27811,2013-01-16,39,PERSONAL CARE,168.0,0
27812,2013-01-16,39,PET SUPPLIES,0.0,0
27813,2013-01-16,39,PLAYERS AND ELECTRONICS,0.0,0
27814,2013-01-16,39,POULTRY,41.843002,0
27815,2013-01-16,39,PREPARED FOODS,50.0,0
27816,2013-01-16,39,PRODUCE,0.0,0
27817,2013-01-16,39,SCHOOL AND OFFICE SUPPLIES,0.0,0
27818,2013-01-16,39,SEAFOOD,11.0,0
27819,2013-01-16,4,AUTOMOTIVE,0.0,0
27820,2013-01-16,4,BABY CARE,0.0,0
27821,2013-01-16,4,BEAUTY,3.0,0
27822,2013-01-16,4,BEVERAGES,1258.0,0
27823,2013-01-16,4,BOOKS,0.0,0
27824,2013-01-16,4,BREAD/BAKERY,335.842,0
27825,2013-01-16,4,CELEBRATION,0.0,0
27826,2013-01-16,4,CLEANING,857.0,0
27827,2013-01-16,4,DAIRY,509.0,0
27828,2013-01-16,4,DELI,172.32,0
27829,2013-01-16,4,EGGS,153.0,0
27830,2013-01-16,4,FROZEN FOODS,83.0,0
27831,2013-01-16,4,GROCERY I,2665.0,0
27832,2013-01-16,4,GROCERY II,16.0,0
27833,2013-01-16,4,HARDWARE,1.0,0
27834,2013-01-16,4,HOME AND KITCHEN I,0.0,0
27835,2013-01-16,4,HOME AND KITCHEN II,0.0,0
27836,2013-01-16,4,HOME APPLIANCES,0.0,0
27837,2013-01-16,4,HOME CARE,0.0,0
27838,2013-01-16,4,LADIESWEAR,0.0,0
27839,2013-01-16,4,LAWN AND GARDEN,9.0,0
27840,2013-01-16,4,LINGERIE,33.0,0
27841,2013-01-16,4,"LIQUOR,WINE,BEER",72.0,0
27842,2013-01-16,4,MAGAZINES,0.0,0
27843,2013-01-16,4,MEATS,420.762,0
27844,2013-01-16,4,PERSONAL CARE,183.0,0
27845,2013-01-16,4,PET SUPPLIES,0.0,0
27846,2013-01-16,4,PLAYERS AND ELECTRONICS,0.0,0
27847,2013-01-16,4,POULTRY,224.881,0
27848,2013-01-16,4,PREPARED FOODS,77.946,0
27849,2013-01-16,4,PRODUCE,0.0,0
27850,2013-01-16,4,SCHOOL AND OFFICE SUPPLIES,0.0,0
27851,2013-01-16,4,SEAFOOD,33.025,0
27852,2013-01-16,40,AUTOMOTIVE,0.0,0
27853,2013-01-16,40,BABY CARE,0.0,0
27854,2013-01-16,40,BEAUTY,0.0,0
27855,2013-01-16,40,BEVERAGES,509.0,0
27856,2013-01-16,40,BOOKS,0.0,0
27857,2013-01-16,40,BREAD/BAKERY,203.0,0
27858,2013-01-16,40,CELEBRATION,0.0,0
27859,2013-01-16,40,CLEANING,557.0,0
27860,2013-01-16,40,DAIRY,146.0,0
27861,2013-01-16,40,DELI,126.0,0
27862,2013-01-16,40,EGGS,77.0,0
27863,2013-01-16,40,FROZEN FOODS,43.184998,0
27864,2013-01-16,40,GROCERY I,1868.0,0
27865,2013-01-16,40,GROCERY II,4.0,0
27866,2013-01-16,40,HARDWARE,1.0,0
27867,2013-01-16,40,HOME AND KITCHEN I,0.0,0
27868,2013-01-16,40,HOME AND KITCHEN II,0.0,0
27869,2013-01-16,40,HOME APPLIANCES,0.0,0
27870,2013-01-16,40,HOME CARE,0.0,0
27871,2013-01-16,40,LADIESWEAR,0.0,0
27872,2013-01-16,40,LAWN AND GARDEN,0.0,0
27873,2013-01-16,40,LINGERIE,5.0,0
27874,2013-01-16,40,"LIQUOR,WINE,BEER",26.0,0
27875,2013-01-16,40,MAGAZINES,0.0,0
27876,2013-01-16,40,MEATS,33.203,0
27877,2013-01-16,40,PERSONAL CARE,156.0,0
27878,2013-01-16,40,PET SUPPLIES,0.0,0
27879,2013-01-16,40,PLAYERS AND ELECTRONICS,0.0,0
27880,2013-01-16,40,POULTRY,78.191,0
27881,2013-01-16,40,PREPARED FOODS,23.0,0
27882,2013-01-16,40,PRODUCE,0.0,0
27883,2013-01-16,40,SCHOOL AND OFFICE SUPPLIES,0.0,0
27884,2013-01-16,40,SEAFOOD,1.0,0
27885,2013-01-16,41,AUTOMOTIVE,2.0,0
27886,2013-01-16,41,BABY CARE,0.0,0
27887,2013-01-16,41,BEAUTY,1.0,0
27888,2013-01-16,41,BEVERAGES,376.0,0
27889,2013-01-16,41,BOOKS,0.0,0
27890,2013-01-16,41,BREAD/BAKERY,167.241,0
27891,2013-01-16,41,CELEBRATION,0.0,0
27892,2013-01-16,41,CLEANING,424.0,0
27893,2013-01-16,41,DAIRY,190.0,0
27894,2013-01-16,41,DELI,119.347,0
27895,2013-01-16,41,EGGS,73.0,0
27896,2013-01-16,41,FROZEN FOODS,64.959,0
27897,2013-01-16,41,GROCERY I,1304.0,0
27898,2013-01-16,41,GROCERY II,12.0,0
27899,2013-01-16,41,HARDWARE,3.0,0
27900,2013-01-16,41,HOME AND KITCHEN I,0.0,0
27901,2013-01-16,41,HOME AND KITCHEN II,0.0,0
27902,2013-01-16,41,HOME APPLIANCES,0.0,0
27903,2013-01-16,41,HOME CARE,0.0,0
27904,2013-01-16,41,LADIESWEAR,0.0,0
27905,2013-01-16,41,LAWN AND GARDEN,0.0,0
27906,2013-01-16,41,LINGERIE,13.0,0
27907,2013-01-16,41,"LIQUOR,WINE,BEER",44.0,0
27908,2013-01-16,41,MAGAZINES,0.0,0
27909,2013-01-16,41,MEATS,99.504,0
27910,2013-01-16,41,PERSONAL CARE,109.0,0
27911,2013-01-16,41,PET SUPPLIES,0.0,0
27912,2013-01-16,41,PLAYERS AND ELECTRONICS,0.0,0
27913,2013-01-16,41,POULTRY,60.372,0
27914,2013-01-16,41,PREPARED FOODS,65.961,0
27915,2013-01-16,41,PRODUCE,0.0,0
27916,2013-01-16,41,SCHOOL AND OFFICE SUPPLIES,0.0,0
27917,2013-01-16,41,SEAFOOD,4.0,0
27918,2013-01-16,42,AUTOMOTIVE,0.0,0
27919,2013-01-16,42,BABY CARE,0.0,0
27920,2013-01-16,42,BEAUTY,0.0,0
27921,2013-01-16,42,BEVERAGES,0.0,0
27922,2013-01-16,42,BOOKS,0.0,0
27923,2013-01-16,42,BREAD/BAKERY,0.0,0
27924,2013-01-16,42,CELEBRATION,0.0,0
27925,2013-01-16,42,CLEANING,0.0,0
27926,2013-01-16,42,DAIRY,0.0,0
27927,2013-01-16,42,DELI,0.0,0
27928,2013-01-16,42,EGGS,0.0,0
27929,2013-01-16,42,FROZEN FOODS,0.0,0
27930,2013-01-16,42,GROCERY I,0.0,0
27931,2013-01-16,42,GROCERY II,0.0,0
27932,2013-01-16,42,HARDWARE,0.0,0
27933,2013-01-16,42,HOME AND KITCHEN I,0.0,0
27934,2013-01-16,42,HOME AND KITCHEN II,0.0,0
27935,2013-01-16,42,HOME APPLIANCES,0.0,0
27936,2013-01-16,42,HOME CARE,0.0,0
27937,2013-01-16,42,LADIESWEAR,0.0,0
27938,2013-01-16,42,LAWN AND GARDEN,0.0,0
27939,2013-01-16,42,LINGERIE,0.0,0
27940,2013-01-16,42,"LIQUOR,WINE,BEER",0.0,0
27941,2013-01-16,42,MAGAZINES,0.0,0
27942,2013-01-16,42,MEATS,0.0,0
27943,2013-01-16,42,PERSONAL CARE,0.0,0
27944,2013-01-16,42,PET SUPPLIES,0.0,0
27945,2013-01-16,42,PLAYERS AND ELECTRONICS,0.0,0
27946,2013-01-16,42,POULTRY,0.0,0
